"","Pt1","Pt2","Pt4","Pt5","Pt6","Pt7","Pt8","Pt9","Pt10","Pt12","Pt13","Pt14","Pt15","Pt16","Pt19","Pt20","Pt22","Pt23","Pt25","Pt27","Pt28","Pt29","Pt31","Pt32","Pt35","Pt37","Pt38"
"PPARA",3.1317689394853,3.12310462666073,2.56708614533013,3.29783974298918,3.09714942292512,2.12409191491325,1.8535796215551,1.84533292680919,3.8586433808569,2.88820160547304,2.21875235301204,0.795112667739216,1.69881254212334,3.46060447115674,1.07724578036633,2.14361460281956,2.33157639677811,2.24794648357886,0.904291043684838,2.82648209104597,0.586163352792934,3.59101941075155,3.26622043071692,3.64946809619771,3.74205111629878,2.67767621784789,3.2418554517363
"CYP4A11",-4.70906174072153,6.89763707771876,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.82402984449384,-2.50284130658139,-1.89309624256148,-4.84395851746526,-4.58603204266302,-9.96578428466209,-4.94973503583264,-4.21953789560274,-6.43879527760565,-9.96578428466209,-9.96578428466209,-4.32578903851152,-9.96578428466209,-5.29922243832909,-5.74886887068821,0.335806184674867,-4.51326920579742,-2.92668498792533,-4.62956049003351,-1.3973495835345,-3.91549600858219,-4.18507467975131
"PLCD1",2.84201465423126,1.98080050704687,2.5615302035735,3.08080353186524,1.96825145031671,2.6441625814857,2.40074406917682,2.02404077071809,3.3818443898642,1.29781007288857,2.36717920511201,1.58771605261668,0.847713007443154,2.46051687903686,2.76357823528724,2.5093405803121,2.09048295258168,2.09331221500856,1.54678643994129,1.82084941303543,4.36188111977429,1.99716262305298,2.17677181987869,2.56537136241502,1.68374288244651,2.76728501596751,2.95290665266082
"MITF",5.32811091723268,5.49165491871342,6.002390470822,6.57550809356049,6.89610260199775,5.54795578468176,5.85357977832869,5.06471511316948,3.67672208968966,3.79592509968993,3.87636262258894,2.37643742114471,6.71990680674928,6.91839405831772,4.3170659619557,6.68157217829161,5.36701306457068,5.92855883884022,6.00130903421063,7.07927531275996,0.146171974853155,6.26447211588356,4.9912993304658,2.5642086811192,7.2000917490114,4.61052687951859,3.76871250486687
"SLIT1",-4.62095111730713,-1.93378428735802,-3.70780687026057,-4.35768444131839,-3.98372590216982,2.44666727124868,-4.16971981974448,-3.08931755719674,-3.25619428920049,-4.24906897878659,-3.57187261877794,-3.16085571800133,-3.75929746346502,-1.8387149643491,-2.34904620712524,-2.7060790692766,-3.33919242328565,-0.406415491625148,-3.18385917720956,-3.87764834351806,-6.74564668682023,-3.84111149306908,-1.19127179668634,2.48594400080919,-2.57375126350113,-3.86075287384147,-2.38283982893917
"FNBP1",4.11248695317615,3.84299211619553,3.96555274951214,3.35649175806702,3.00570160101458,2.48511548082828,2.87318379198608,3.06010604229389,3.14667054562765,2.14391284317213,4.49853066121338,4.39600333925247,2.8291994570692,4.67572732951698,1.8307634790512,4.45282901306325,4.39597057603003,3.32808033501031,3.2337620676121,4.30117519514616,3.14471116787973,4.25216071926067,4.44941262677104,4.43219166904619,4.3264670967651,4.07118296849549,6.59243257188428
"BCAM",4.4932951330768,3.62510577062519,2.95161912703275,2.49996312514714,1.5046983000315,2.74216534982177,3.21632518079313,3.33855624262054,4.30235756835631,2.89232688628554,3.90177891969846,3.92724091860836,1.79114897041835,3.83653500114687,5.83411843441292,3.49229460862634,4.61238383402568,2.63278680471817,4.45866429422863,2.19923405630684,2.95327537696874,4.09837879938569,3.31679260033235,4.07319898936813,3.68496798453659,1.68082573090442,3.52718345469338
"WDR86",0.321892904423553,-0.433297806211065,0.759563627908904,-1.9753509160707,-1.06377606483815,-0.58424102756201,-1.3255750672863,-0.697513944469552,2.02796624580222,-0.495357221189804,0.10579747824993,0.0637925321648597,-1.81090272041514,0.224913034490988,0.891234475560414,-0.268619568593922,0.992932715365395,-0.127858247323883,-0.332071253301814,-1.39968004065331,-2.61688741573235,1.73262369037876,0.182884463108631,3.98526185517624,-1.25544181067264,-2.70260963349656,0.171122315931186
"EPOR",2.61420831928765,2.3527560709968,1.67405685209174,3.40083950780695,0.858858056829039,2.48543158530333,1.82102796478427,1.88651623745158,2.49304572877582,3.82633211650442,2.41855723332952,3.15738748807724,3.21851708812794,3.00928809925996,2.80926108791772,3.04315530566483,1.92777996343821,2.81169751941297,2.78303338521446,2.75824433708531,-0.388070551390035,3.71643737992131,3.25862742475112,1.56761892541922,2.34563745539239,3.49849997181612,1.99156896850594
"FPR3",4.1929725685097,3.14673036196429,2.73516184260233,2.17461588860144,3.42231771358125,2.13437272565171,3.12873794231308,2.79427835789021,2.35590534475973,2.91860878128888,4.78910373462361,3.99794651932531,3.33481313605944,3.27741513099714,1.91708433689108,3.96186343396391,4.29442990678035,4.39037354830384,1.742160754698,3.78157655474169,1.08817598945907,4.25657442478975,2.45221184716456,2.62910745985116,2.99124258212386,1.04718526871383,2.14901069505493
"COL4A1",7.17120229147627,3.31050219660906,4.70436855985525,6.87287910287452,6.06174492250075,5.79671579625643,6.05135040763449,5.7067243648944,8.19585284822304,5.82014638018148,6.46376900189171,6.65202617172087,5.29861554103578,6.8138773755046,4.47292755150664,4.24045574384231,7.39105759827938,8.04434362574779,5.40109971031502,5.69826500468249,5.97989861622924,5.77787432480277,7.06186235129584,6.6713245722615,7.0104451718388,2.66757422883302,4.82666210429134
"GJA4",3.42731354500881,0.993953838418061,1.20209029397176,2.83454878675537,2.3634912776105,1.05735757281989,1.8918145547969,2.66616275158416,2.46135519191308,2.1221188376883,3.30841304477598,2.2175633233875,2.26299237697602,2.78970342002545,1.81222074904024,1.81296205517716,3.62212366181351,3.53674767346035,2.16566758020521,1.26330776600221,2.90631292105031,1.14769311144982,3.57010505523778,2.34379981549212,3.1219196663018,0.495516257000063,4.97515692595177
"MAGEH1",4.40900167247199,4.22507517850172,4.03011828088861,4.90286010312695,4.78983080083942,4.01838781754813,4.62011718341583,4.41035867864032,3.80257734249286,4.11742329802967,4.4728160626697,4.17002712514269,4.46558106739976,4.08117469634726,2.93162428807992,5.24245434214304,4.31269531047471,3.88708297591258,3.23540344973968,1.8036717457031,2.14045211496743,4.39299309494961,2.92474270093036,3.53278310026323,4.36647522231628,3.02538523403224,4.23799635361999
"ISG15",5.61315081351974,5.58640061792346,4.09220207464425,2.0302744868814,3.38837445418757,5.55687865227251,5.94843074296964,4.90145035574399,6.5616217388878,6.54509719246975,6.31965911003315,7.92237352826775,5.9011171148856,8.41900141154525,5.04934511461735,6.32551454246101,5.53363197677513,7.80831136958165,6.27141425271259,4.78510770400987,4.8055301839452,4.88647435739008,8.67690426247157,5.99820606882281,7.281014158147,5.3383979186558,8.0171233720104
"TRPV2",6.03482445674337,3.47431827070629,1.44385531127868,6.47664065422361,5.6218507991402,6.24331151223806,5.77790804340868,6.05561491355224,3.4944917063787,5.14716216368171,4.18028098057797,5.27458061585545,6.350890779203,5.08929388783761,5.38536692447398,5.09840452896224,3.23816813824298,6.37953920570417,5.58651736732606,4.36654680846138,2.52804363394151,3.95305719602191,6.2144327911483,2.33389398844698,4.75018761602455,4.80441776647381,4.77988530042402
"CARD9",0.425163065745741,-0.0214503210587773,-1.08434987731377,-4.53233705027714,-0.318382439795802,-2.29672390818703,-0.601535338307575,-0.942795396595842,3.29858096855837,2.2645946568939,2.06950985671866,0.0239426648200457,0.0486262408254629,-2.41924690794917,-1.3198406765712,1.0633110704748,1.47019722744007,0.963817203668747,-0.87014407905451,0.55193518323825,1.30088073156778,0.793752454846789,-1.41935433084288,0.380044195037124,-0.874340200311651,-3.0107686397191,0.0707895009330045
"DMBT1",-9.96578428466209,-5.24082958659502,-1.95078796644321,-3.735832104505,7.60759292478108,-6.33191300703931,-2.07571736841653,-0.838879631742538,-1.7829820522371,0.428103012064131,-1.4417341048776,-4.47751802357204,-4.37641451688381,2.97573475476587,-1.10381304360513,-4.74092059573,0.488464318815032,-7.69220284154302,-5.29372241236853,-4.0936243735465,-3.06644032680094,1.86839934505817,0.930543390516418,-1.72337902228728,-5.75970021738677,-3.10412854599912,-3.96742740415426
"COL14A1",4.99918822946095,0.505993420537984,-0.546988856946074,-0.743166437742901,0.410626260160343,0.209144818733206,1.59610228950319,2.64798073998222,2.21408746907537,3.31404470987215,3.46401863731113,3.21724662118993,0.0819738322678557,2.26893875220327,0.852505734093583,-0.447494002969923,4.65729081534472,0.749219826482342,-0.346471882380939,1.75507339338251,0.702229248454265,0.675345407205457,1.28112933671023,5.80769607969636,3.63013026627648,0.366265883577324,2.58530884223956
"TPRG1",1.14591101245424,0.972670035693683,-1.53116859900724,-0.982956482617918,-1.71802568574643,-0.848350692587121,-1.71843959843636,1.88524195524863,1.34740778747675,0.117595198553014,0.868274814111668,1.25262074188696,0.821148831180872,-0.87562555853055,-2.05466686677877,0.887819015259354,0.76354678628402,0.295780877111494,-2.10017324473795,-0.0425477637952375,5.50553895516704,-1.47210722155133,-0.53130714325516,0.855257677337335,-1.35648578970446,-1.49845856635545,-0.149377201701468
"S100A3",3.5870094287177,-0.793788690776782,-1.81840410565565,4.47547976096695,-1.01382031545396,0.636848132834326,0.709814152238305,1.81213789150086,3.82406645523513,3.79935932050143,4.22882482897026,5.43002290100811,-0.404659797641658,0.0149295975533206,-0.281601413292239,0.602644310621291,1.4585399909544,1.82589904775344,-1.43561918220722,1.84509354429139,4.52201881986792,0.635386548642411,1.76023536498364,1.65277122321813,0.959494946450302,-0.241827399633785,2.69887541678282
"ARL4C",5.13085063686503,2.19443944998636,1.98258725651175,3.02635072114458,3.59386713477186,2.92006297234775,2.89955666890254,2.1946429665097,3.61847884790762,3.27682979609552,5.11188512599589,6.3746840633885,3.46595315716723,2.78691520682744,2.47756223052114,3.57144099994011,4.28858487285831,3.25256975050395,2.02420303282117,3.58474995441875,2.98793495131548,3.04498742645437,5.49374749132223,4.17299349913357,2.70130492514165,2.69069808726932,5.44122984106668
"RAB42",1.49689834849791,0.726061074965399,0.39857632908038,-0.270307746501246,-0.258411345643056,2.40614960817495,2.66800043182123,1.03420980368106,0.418146833608113,1.3661417943263,0.608975916729222,2.27772359022111,1.61020018823312,2.50528191670513,0.122373145133199,0.893100417389778,2.57708626645241,3.10806334218537,-0.242609482242522,1.10331253800872,-1.48695059180986,0.378469289829583,1.97597712226633,3.39206077253493,2.22773681619072,0.882966115249836,1.85592221683115
"CIBAR1",4.36625396949971,3.47530777601684,2.33427826452459,4.96324100986399,2.58026631769425,3.52223894000937,4.50540413326507,4.95466146532351,6.00038679736617,5.22264994912967,3.78976270520216,5.27925671107902,4.44896805432653,3.91572030781666,1.38935821133359,2.34967528427124,3.42127550679897,4.60042309371668,2.86398192319449,2.19983788217152,1.56761369741332,3.22974681575763,2.54431473115532,5.50612154771502,3.73865635526327,-0.569888500989058,3.19845246540935
"PDCD1",0.148582914819404,0.543551271646677,0.206732359284597,-4.44547915543654,-2.07221184600276,-1.46580075907748,-0.971802640084035,0.599188077999274,-4.34538118223437,-3.09611597031479,2.49857038021067,0.0657381364203458,0.967910405538795,-0.754978158474911,0.947902639804895,4.0633526987818,1.15548586618124,1.9326737817342,2.39126608278022,1.66971729781235,-0.847702286445425,2.57439537715145,-0.507990730707277,-1.06721150195572,1.1303949933769,0.53964205767695,3.70333486705263
"SELL",3.30179699044998,2.56981478161769,3.44354213867092,1.49720964026749,2.63339473958908,-0.654568763711954,2.33998839843458,2.28221566017241,3.71929565590217,1.1941585340175,2.87989843772241,2.02464793904529,1.98931364925438,5.01089643545993,0.574559062373004,3.36083621932723,3.52652815140535,2.7347743848672,2.69579571147724,2.41035347286081,2.28873829331478,2.87250339408403,1.43204810805206,1.06486874437394,1.79141579344254,0.594915679602903,7.91963640022734
"IER5L",4.32056067861501,3.9694134095286,4.52470930233246,1.94154686237969,3.04473686459077,4.79902852292628,4.08376008314297,2.7633523580775,3.98472405250163,3.44155305984154,5.4504439459558,3.07748258155059,1.91797570127198,2.20145172228257,3.63347992743281,2.80945224551986,3.48849203553853,3.4562369905508,3.05423462502144,4.31993701148019,3.33684713863548,3.75607597171944,4.0732920052405,4.86735655886957,2.78455502824282,3.37799682835578,2.47794617685455
"HBA2",9.94402599762692,7.30027411529081,10.4066728222856,6.09244954759337,9.9319447301465,3.7496937024407,8.47142473878818,7.09773622884551,6.46370389299996,6.15061187955699,4.81087291398701,5.43344166700308,1.63648317116155,10.9579094886558,6.70276459190196,4.00772877264053,6.72806857346776,10.4552161124478,2.93596602331147,5.66228448366925,6.24682505442688,5.40411070468464,10.7493219427929,9.01564233206909,3.99850860857726,3.3387561324878,6.6894667854307
"DPYD",3.96373795260831,3.23471529567386,1.14691530380804,1.29989220607343,1.63407329844165,-0.0300284491702382,2.2263093957532,2.01165111074059,2.80747927812496,2.42583652169063,6.02370330796931,4.16937244283208,1.37574208789155,2.0995826992613,0.32746564572867,2.89923274460826,3.36014350841757,2.62281019491552,0.3958216126272,3.14848191758939,1.69907124041783,3.30693581840314,-1.50844545729188,4.4273239676368,0.758937727761739,-0.134289043550489,2.62096706942847
"PARVB",6.71383421415003,5.64477171116993,6.56601661172256,6.60242369323381,6.31697190896997,5.78571639000703,5.30146852822343,5.63894585869585,7.43190716409993,5.17298806637161,5.84284624788853,6.17520098234665,4.92483072625623,6.8996728168363,7.21923713575359,5.50068482814474,5.94585088148088,5.77408889891634,5.33602922786369,6.36484237285044,2.53558446997677,6.66703027529049,7.76377055479737,6.04979977580808,7.2009478148629,5.65136753277368,5.31709861424356
"PRELP",3.25464235367874,4.11980755585262,4.46927051183777,3.09011784516227,-1.02413520527042,4.16867040168993,1.22287802820487,0.31481341758693,2.32436376556385,-0.385199108828025,4.75574101306202,1.05583411826321,1.04232216378055,-1.19029922037884,3.85007011263661,-2.23304292837927,3.7301669474376,-1.13472415138838,2.84115536910418,-0.837695435584146,-1.1387245630089,1.94600552846357,-0.229117056216965,-0.757839060634457,2.3439101824974,1.27816195642067,-0.00527864282482443
"CNR2",-3.48891878497109,-4.62294595730732,-5.49599469278104,-6.90776082758292,-5.19941788022965,-4.72519884811737,-4.9489955836116,-3.37177013147672,-4.9209178644887,-5.67201024244038,-4.25349529163772,-5.39785714024522,-2.9599641201854,-2.97394277623637,-4.63328287336411,-2.44146595806717,-3.63482525007495,-4.85708752039159,-3.9296560685547,-3.83886365763646,-6.16447555892161,-4.50424709104117,-2.43772169026108,-1.42039537926863,-3.04446404351353,-2.83275252368736,3.77729013492817
"CLDN4",-0.14472488572837,-0.492685894742964,-3.40011247692731,-1.94123281373946,-1.52597427399039,-3.15563851791319,-0.630402156734056,2.65568882423241,0.622580329897185,-2.37657148856583,-1.43335096659423,1.83965878732505,-1.7378220878422,-1.82587632611461,-6.49471374188006,-2.56233573801842,-3.54481227118068,-2.07017067595595,-4.22277920657787,-1.64964595300817,6.32822611220663,3.8920648023631,-1.29194621098439,-0.593138714750291,-1.92610705808726,-1.09398916209045,0.48578724959438
"PCDH18",3.63182900383077,0.0295608508951085,3.05259676573613,-0.704618025032032,1.43291873092161,-0.271028334251569,1.14919230108506,1.48779247617617,2.67872461967267,2.26103668830443,3.56244795098161,1.87863251992347,0.132150946623187,1.48411866348278,-0.260774080887156,0.525232663771213,3.81835282363417,2.09102800635264,0.0130510047817448,1.61038582575989,-0.112885330742255,3.13057883513958,-0.0101298168777133,4.90567279622169,0.713499226996101,-2.48731477738534,-0.781574109673841
"MAOA",2.73567117753757,4.15579699075382,-2.08746715538453,-1.29913238741806,-1.24858831805374,-0.861454289052115,0.929644249587315,2.9280043210166,1.95508156535507,-0.452467230749236,0.82183139090068,2.51256024383525,2.02090877366969,0.989305214988709,-3.53568294766103,-2.60466508882351,0.777822779376254,0.725938055797709,-0.939954578934339,0.95410753652083,3.51220480443909,2.98353879822537,0.461977954979558,-0.572489026313812,-2.26161162485008,-1.16940852928294,0.429717803420234
"KAZN",3.8160511954308,1.94192857254974,2.92415401799629,4.11533323384101,3.93812298538412,5.32740086746359,2.87879536770012,2.70887285433295,2.52687550751027,4.79878725042597,2.44245691150511,-0.430487282873922,3.45790140658547,3.41514096603291,2.59293226386212,3.73533121813086,3.28113133293001,2.83495272115055,2.37196716733486,3.76100383140879,3.62651684000571,3.93780106148715,3.999011368654,3.71903956840331,5.16661466414217,3.26029418627244,0.534164775159773
"IL1RAP",5.45921047152281,4.52971651322813,4.0370163268834,4.20869350305817,3.55788598354,4.69406686986585,5.038150355428,6.11164004988938,4.89835096228233,5.30497236161808,6.05678846785844,6.02458682604004,5.00042057044153,5.18326391905866,2.87775696608708,3.34194345412755,2.74869891626515,4.26744403948393,0.177208242438928,5.23414933453444,3.85826039456207,4.82158448375612,3.39285141068462,2.99844654875129,4.4774775989179,2.96216639497655,4.98708947368299
