"","P6494","P1867","P5038","P5118","P4631","P6126","P2051","P346","P2056","P4949","P5784","P7357","P1509","P9449","P167","P9521","P1494","P7623","P9705","P4810","P3549","P6336","P9699","P8727"
"DHFR",4.64986259282251,3.32609147037152,3.89645592843839,1.73480715124168,3.26197904917332,4.34256896755865,3.80776706176642,4.52722676082816,2.62887622466644,3.56454889160424,1.83804816135152,3.3275149202002,2.91891855939561,2.71016172520087,3.40669992332655,3.24891428303624,3.40593791732632,2.72746960997707,4.11619838466359,3.22353684886858,2.90463052762947,3.83515604896966,4.2567012205096,2.80159533125399
"HLA-DPA1",4.76717276012179,8.30894419796146,6.61468628971818,9.4444082482791,3.74520505671188,8.02612502109397,8.64688627183946,4.6000615659686,9.33160221947112,4.5433535865888,10.0581690036585,10.5557883605256,11.0166627575361,6.10464487713718,8.15943240823672,7.56028697297891,4.23265308286007,8.07555937126357,5.34831033173404,5.7244756535966,6.94834386791305,10.2914481582781,9.28204358402354,10.0127655892776
"PSG1",-2.11872693857075,-4.83708670847401,-5.16090983774693,-9.96578428466209,-5.05724514995886,-9.96578428466209,-9.96578428466209,-9.96578428466209,-7.41751783403261,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-7.1629458774542,-9.96578428466209,-9.96578428466209,-7.9362819257967,-9.96578428466209,-9.96578428466209,-6.17334535459745,-9.96578428466209,-5.94274189199622,-3.90836217346704,-9.96578428466209
"HLA-DQB2",0.178376830951313,3.61794491742058,2.49586397876214,4.07385450117545,-2.43292968806437,5.51881521619773,4.33621196554996,-3.41089464707805,5.45452138780613,0.664064079457126,6.3660721254304,6.83142126129751,7.02539429591835,2.29491771134368,3.04206819487183,4.05358925865904,0.253759384556063,3.55011262964724,0.155969375806545,1.45460232029845,2.14232847484862,7.42574461971554,4.73583624338057,6.4388783285365
"GPX1",6.61787294244563,7.24366908096686,8.17466108094593,7.80415684099774,5.78079826476527,7.50422311991284,7.4475709317736,5.96463890733178,8.78829418814312,7.19334793875867,9.19181430292185,8.79576370150714,8.97225323131557,7.67038715697383,7.08703845676695,8.30711426761617,6.93285252730957,7.37909239917351,6.63411112795325,8.45095552607254,5.11312954163882,8.16832613066093,8.12050746631961,7.20429725071852
"HLA-B",8.45718795958283,8.91105037474403,9.74401809748739,12.4791464200037,6.41522627709881,10.1633238693819,12.8123800950276,6.9178016909668,11.6605579703285,7.36872470446112,10.937242125037,11.9609435047135,12.7447226464904,9.40396001233245,11.6173393526945,9.72591153276227,7.94760187455766,9.84772919416117,6.6293362181873,10.3463042944904,8.69339286562406,11.9499109506036,11.119518943163,11.5792362571241
"HLA-DQA2",-0.708167797639355,4.50856175972981,2.38849540568414,4.10448763162877,-3.22349506160993,4.31966850856052,4.29490007171757,-3.68468140817786,6.65532320342697,1.51809697657525,5.49713330367111,6.33732931963792,7.9486475661359,3.53620213683578,2.66851401861801,3.79169948433377,-0.0524924268249049,4.57686674729332,-2.01422562937379,0.269894914275909,2.52120404652053,6.95412650087336,5.56735378134567,5.76961043184941
"TNFSF12",1.11792771665476,4.22819531157867,5.11777398983504,5.1049446444227,4.51558631027311,4.35538281334119,4.5842409728037,3.04960985894931,4.87559332614876,2.45713196705402,6.16707687673126,5.04541675876722,5.28031051875524,1.79634856240059,4.08342613943746,4.66952572467103,3.96847787704497,4.23928346466614,2.41293594640215,5.30795304620907,3.67649309384177,4.61928387833034,4.00096447984658,5.63156414816288
"APOBEC3G",3.76606505147495,3.13771335504125,3.40488950147055,4.17784605419478,0.259700335225764,3.7803625979077,3.82180203852949,2.14764535041699,4.92796754404564,1.77445184109903,4.73294208313399,5.47005523561893,5.46213086629739,2.06627522152518,3.66467624865933,2.3446808119935,2.74790508710953,3.05493354314833,0.12594199159019,-0.728834917050745,3.5203719576267,4.5112403072487,4.26294423457586,5.52892444839549
"LILRA2",-1.22617579614325,1.09126653748553,-1.829080202633,-0.305082375598858,-1.37030300233755,-0.474917366926427,-1.53140208669442,-1.85943596515694,1.89331172526269,-0.525303347661054,3.31201889426987,1.16802580644394,1.99015616662739,-0.79603963137188,1.10589258908977,-0.36876158466982,-1.42945157846753,0.418632540454607,-0.75664532433745,-1.44910327445694,-1.53990961361845,0.253989266230787,-1.06697130742599,1.00891709473605
"PSMB9",4.80024245051618,4.73206293038647,6.07955945002982,7.80275544818325,1.85854602293847,6.23730749177086,7.44454283972645,2.78047388918238,7.95313716969721,4.68808522040082,6.73462833934236,7.78916844203972,8.70100142751878,5.50139455786818,7.5844965552127,5.00135189299996,3.98319428352058,5.40198536304195,1.73849980563387,5.46558925920328,5.16618116330617,7.6355875373719,7.0543166998721,7.99840426353552
"PNMA2",2.48635655058579,0.448456976671432,-1.07314736577745,-1.40166528789247,1.15470633382222,1.76370900670297,-2.07902686845715,1.30676385802619,0.868670963537449,2.39937346717601,-0.321964162714234,2.09417863119488,2.38559669601225,-2.36849149362429,0.0583996256830913,0.034060730007011,3.37540092890636,-0.784550016455995,-0.685312754020052,2.4502241357759,1.7699959530197,2.87630083307933,0.510668288302086,-2.09847465245575
"MIF",10.801992020641,7.560500979597,8.804698950384,7.21837433550966,9.27503033461566,8.11146434811758,9.41779556527343,9.62630040935062,8.75399221917438,9.05280712169826,7.79968312386329,9.88996932291209,8.32953624853865,10.0816711693036,7.79403239643895,8.53740867616539,9.4647887315836,8.62044345340334,8.84798125222695,8.91621686428595,9.1883465218201,9.14965313806949,9.59610587608736,7.47189464990641
"HLA-DOB",-3.85507861727862,0.742713367831077,-0.617952561470341,2.87816423879543,-6.57174489985869,0.993304810609132,1.55608111553271,-3.10781572661434,1.70136718384498,-2.64225208366041,5.08532692089126,1.21644865665355,2.70202802758545,-2.45566893153105,1.92068203223142,-0.353625332951458,-4.3510008355347,-0.666972489317563,-2.97895243513577,-3.56474266101289,0.789311925645093,2.44683054643023,3.17738844122213,6.33876133708313
"CD302",-1.20694813806057,3.45159358141516,0.798116891732698,2.86784705578221,-1.83819227254705,3.23620634703923,2.41468219187601,2.6263924089757,3.12750617170313,1.9122397976754,3.19091822091732,2.67083353924947,3.4906856441078,1.49453849666677,3.11916524388824,0.78323033150451,1.24159005407427,3.81746977115128,2.87333090726909,1.18136975066865,3.3651605958019,2.55117883670111,1.8381571081004,1.94106122602195
"CORT",-4.0061648043778,-9.96578428466209,-2.42936609302675,-3.00268012992654,-2.76784028303502,-3.04256377956656,-3.08326350277274,-3.06587154026205,-4.05468236311071,-0.9941545164523,-2.72571805914124,-4.44918914960729,-9.96578427981804,-3.56917094151726,-3.46610579179729,-2.8954808340314,-1.87530131202876,-3.24821752429387,-3.6729307705016,-9.96578428465095,-2.84456161482013,-2.82787096257368,-2.39227342125103,-1.272882887446
"TMEFF1",3.18340870052052,1.50028197736944,2.76542229663191,0.262998338006922,1.58351427004619,1.6630622015357,0.191259425483493,3.95947342648955,1.41306868112361,4.72967783848141,0.0887250714024261,0.639435932427392,0.990875010914598,0.749911786044025,1.09577592444589,1.53038542323438,1.84803698086061,3.94188568169786,3.12951053262208,-1.45874289617468,2.72971590051172,-0.412469864740816,1.27507858432331,-1.08121078322603
"AMACR",5.70562409400082,3.14579319218919,3.07896670729568,3.4176365163017,2.61268511780748,3.42293264576536,3.32205648903255,3.51630517017487,2.68438339530088,2.84505441672863,2.30707290804371,3.89328454003027,2.91872396875047,4.7360473873109,3.37498380829719,3.69285119527413,2.36025189085822,2.87755580400407,3.35565061727802,2.62180104701197,4.22848009832992,3.94421189862984,3.21171934579448,1.68058991432828
"BGLAP",-2.19594644103265,-0.590325576681644,-2.92836911476238,-1.95127834683495,0.21204632546861,-4.79585928321977,-0.709422251581883,-1.51102027747209,-1.97680995197905,1.25471496797692,-0.0693459154382715,-2.34201250946984,-1.74622851549517,-0.88543574246493,-0.660985791140508,-3.16151126021752,-1.01727979914724,-2.3797251514829,-2.40653722420017,-3.13606154957603,-2.14751528428032,-1.37871938629892,-2.18954208881201,0.134549534464454
"HLA-DMB",2.72151703113491,5.71418231249887,3.63795795340694,6.16362150105116,1.8103567246496,5.37975610442542,6.23857861659324,2.4936857575147,7.17583394497206,2.77931015602534,7.55776235738021,7.50376214673022,8.68364031722054,3.58086906299287,6.08946425253106,4.85136926910406,2.69071208589141,5.75747668514778,1.93628552506012,3.76151931994316,4.24144361668657,7.2600633040882,6.95304402123402,7.60510166397805
"DECR2",2.23067645450735,2.81547705993808,1.27067245723598,3.32135811776832,2.39960588803233,3.43457485527225,3.53067007549171,2.98731540805623,3.00163112633303,4.44060011622616,2.58865347900536,2.53778061195302,2.49642911326901,2.79056979620316,3.71476204741239,3.35829779072089,3.28920296351216,2.90353001415252,2.87876260980333,1.68667980241803,3.77962743990342,4.08515268056314,2.84075526822787,2.63384501034087
"IL10RB",3.74318102208449,3.82491038477962,4.024718599436,4.04600204654452,2.56679567445268,4.33679038464944,4.27987240122047,2.96902336260837,4.15123375155545,2.99031957178318,4.46692071873482,4.43986910606507,5.09772876920105,3.00083291590479,4.96806770561452,4.34063347630369,3.90043212307537,3.89959136070161,4.15613769788899,4.39728273134515,4.61377915289491,4.18458975026329,4.05254631512191,4.41328265628803
"CFHR1",-0.577842365951816,3.37552604157566,0.664637569074617,3.94590729721025,-0.0270794733112313,2.0748273694205,2.31148567746956,-1.48917172603218,1.33366988687843,-1.15716112144554,2.75259446738413,0.206018004020896,1.31046227913317,-0.0687511403579557,2.04230113126341,0.179370914146027,0.135850034978635,1.76442684046328,0.053403322291956,1.91447267791532,1.45039571753213,1.13927956807471,1.25257309701287,3.10050171527177
"HBB",4.00252250976871,7.72806335595668,1.87858410541277,1.92385656477354,7.24106792155546,2.50351920228779,3.80708696809637,5.90038140130405,10.1936990648179,2.00313445422928,5.32655172899971,2.07156018361769,0.721836347422808,4.98047321585115,5.4707450875095,-0.558697134194559,7.13508334128526,8.7173851131862,1.04618369953572,6.36776244144438,1.60746052034919,-0.77090433864462,4.75278604961998,1.89864564247246
"USP51",2.15209253776484,2.15485536553771,-1.52723359434974,0.535316440348071,0.92561211685243,1.3755621832158,-0.423021302604595,1.19143631460532,-1.15974384423764,0.355061382983635,-0.105743323810418,1.26830263458813,0.247696663768577,2.05269063392055,0.066908925097885,0.198456435628626,2.31562998803203,-0.197062358355957,1.48375645629329,1.48236300169692,1.41241301531912,-3.74738282343131,1.89970542386383,-0.89549962036362
"BCKDHA",4.07560108482403,4.54168828944734,4.46358322421981,4.44823361642841,3.18896105504178,4.64271889793064,4.57035363180701,6.22585909382183,4.36237169517736,5.02122208029111,4.61263558365923,3.83882069855579,4.71614038622168,3.83989913810689,4.08507617816146,4.40271535622131,3.74809621933674,5.17215144491634,3.81756186492686,4.0368110055389,5.96333077215355,4.46963856150655,4.35775607875067,4.69958494560155
"ECSCR",1.65952273927434,4.51347179587907,2.46707858488528,2.16166521615767,1.2870703412893,3.45045906563796,3.63827081823609,2.7212195222323,3.1296160349618,1.8584664549444,4.85591497014663,1.27291899476564,1.50981236746777,2.28272446083556,3.12419742620483,1.7737431985133,2.41671005563103,3.99142660805332,1.40050514068747,2.1948907775751,2.30663263752595,1.43884107798999,2.29585230302819,3.9056012120282
"TMEM158",1.21457246883514,2.35473141944968,9.27782671148131,2.73879161135403,-1.4584494776955,1.62146817887431,1.78967083304026,1.08421397065717,2.8451788970708,4.23293699109566,0.709687653120044,4.58777301668754,2.77946985729517,1.56349496403229,5.2321388365289,0.217714635968515,2.63127660368511,2.06874646849268,1.50369982457043,4.02277614890906,2.47902873537316,6.46729904671574,0.411610638571497,-0.110663529744058
"FOXD1",-2.44025564549306,-0.298938947042264,0.0739435938641495,-1.13298285975482,0.130034671317915,-0.218657074297127,0.182005741827363,-9.96578428466209,-3.44039815949105,-0.601737201054766,-3.59299059946337,-9.96578428466209,-1.11832598459601,-9.96578428466209,-9.96578428466209,0.978334766148665,-0.844774065804284,-2.6833259456658,-1.64805060522169,-9.96578428466209,-1.89821547583307,0.720164621375807,-1.40199313067723,-9.96578428466209
"PCDHGB6",-0.867333670241964,-0.602181707873175,3.76927453725649,-1.54014035789782,4.88668182747461,-0.433864838208153,-0.771327817815379,-2.28623381150521,-1.42510601469822,-0.884950771601702,0.184140620811752,-2.55133581823806,-2.74042258281261,-2.48801792458008,-0.937919745441905,-3.00908869331826,-0.604884540331756,1.05563297865287,-2.96967804845503,-1.40406483675489,0.326146133767263,1.17574174747613,-1.89902773296602,-1.07950241186454
"SIGLEC14",-2.53472969026662,-0.153757836126778,-1.9989731666402,1.00087977567063,-2.38403385067624,-1.7754509196614,0.514440438780136,-2.37154180284397,2.08689583555645,-2.70436630191017,3.00525984368419,-2.92515482361355,3.79815422743359,-1.02861058699335,1.84697463547055,-1.74780720563458,-2.00755639342287,1.69820069450876,-1.36558888039738,-1.3166215350044,0.22610155842669,1.78229532569815,2.1174024849818,4.21635397385195
"CARD18",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.21157019732672,2.7031361462213,-3.70011673487806,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.1431382538983,-5.14968126197925,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"ZNF350",2.17571620253877,1.79381682859993,1.36012825649177,2.73563914782814,2.69508070790453,1.85246234332525,1.59480649182841,2.03650333373899,1.83480828201218,2.29503236365659,2.17550224592988,2.22995393325912,2.56534370716333,1.66922183372625,2.08875559555072,1.91476350219102,2.27973276971056,1.43454549963013,2.32102468499496,1.55138312360601,1.30094370390955,2.2437848331043,1.8455502665242,2.26790728540797
"CLEC5A",-1.1663893245475,-0.229000165894833,-0.271111250448919,-7.27204310069833,-1.27138112347262,0.22920643481237,0.460092483887551,-2.17589856725494,0.969800691652537,-0.791782422386513,2.18055209020266,3.05931200996183,2.28787709129555,-2.42586554408775,1.53603797573156,-6.34492812718626,-2.33548803296321,-0.738440301057426,1.2664927256062,-1.13179052490475,-3.37724802967591,1.82179591714499,-1.80482881185655,-4.36968996576485
"ITGB3",-0.340499181351677,4.35236305716722,3.51485447093706,6.29437813518672,0.730557358582075,2.64652674191025,5.83642408146768,5.26091765239675,2.25763223150488,0.570841770888268,3.51916444980607,2.1973307278704,6.65054917256184,2.87057580618377,5.38870961281946,-1.31212589685172,1.98959318493877,3.66460798986892,2.67353607234916,4.37926052050115,5.0813524112006,5.66158145037977,-0.512334611164302,-0.794825221512044
"MRC1",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"EPPK1",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"MIA",6.83896436905484,8.5610320374457,1.53660997144917,7.52072867081169,8.29246888602468,6.40534912818381,9.68712019268265,8.75178169925594,7.9853068739526,0.807091090841967,4.35826262079349,10.8889570502,7.49334311149661,8.40906417114042,8.08587075533461,8.65424576790856,6.33024645162424,6.36386491806518,2.56930879922929,8.87027531904386,10.7817867208465,9.81266347119568,7.94691796798583,1.25733654595703
"MMP12",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
