"","PD_005T","PD_007T","PD_010T","PD_011T","PD_012T","PD_013T","PD_014T","PD_015T","PD_018T","PD_019T","PD_020T","PD_021T","PD_022T","PD_023T","PD_024T","PD_025T","PD_026T","RCC_102","RCC_105","RCC_106","RCC_115","RCC_117","RCC_14","RCC_18","RCC_21","RCC_27","RCC_41","RCC_50","RCC_73","RCC_90","RCC_93","RCC_96","RCC_99"
"TFRC",5.00274751952335,5.92150774015836,5.0099293646194,5.95165772727702,6.1769410520047,5.83038210211805,5.76900470700717,5.36110159043642,5.52985217335613,7.41067182001271,6.20224139011299,6.12455560625207,5.92007888111791,5.119397680903,6.09952665667873,6.37140203941045,5.68932711947119,2.79722054492389,3.37030379942634,4.83900217470307,3.73563048366954,4.08924389411219,3.12283834594571,3.367510854907,5.24111560402295,5.07899402404866,4.09600878566277,2.90130136195475,4.4970374721894,4.93692056177497,5.09891638403048,4.85603951326611,5.82479330625399
"FCGR2B",5.17476592887641,1.51146803927587,2.51878689625372,5.10898437318524,4.02423101527129,3.43842593538911,5.85974597278226,4.16599230967975,5.46861589782775,3.63703054796503,4.04360698009683,3.27366507485719,3.14909674417939,4.85703547136089,4.78769364724671,5.45091429832205,1.65580975435545,3.7835614214378,5.05010984413388,5.78557670623461,4.67304754681734,4.99733757584117,3.8758783359503,3.32207235717846,5.74472621986968,5.38787946908721,3.18919200596365,1.96384399836247,2.00036062868352,4.65655357382231,5.89726463166436,4.86794587051107,4.37371780420708
"NFATC3",4.17720025161196,4.56870099038946,3.10114578420201,4.72033319465959,4.59639850311473,3.60181534972849,4.58201398738004,4.52800863309872,4.09178444720043,3.43175666019445,3.94401506587589,5.76051371464509,4.47255275626224,4.17000514894051,4.94349942421362,4.51102519398807,4.43769382246542,1.78701447377343,2.68054940871888,3.34354995273888,2.75296262523898,2.65099426933805,2.33370995434728,1.82822536035888,2.3648525400612,3.29440019266409,3.22048474218091,2.56584085376054,1.85638817681409,-4.0350469470992,2.87990177131498,3.66003869115359,1.00072116724365
"ACAP1",3.02697706628104,2.81987251676511,2.76786663217663,4.35832592604552,2.49850618918868,3.43175666019445,4.46864847791291,2.47534433714261,2.95624255474381,3.32639353165766,4.69771822758397,2.89743406292035,2.44652092029319,3.55471162900982,5.52672614010583,3.64858048589177,1.17056605679207,4.30531393806147,1.99313087142926,5.1035396022996,3.13438524646782,5.0734346635022,5.52641316391559,-2.05289494843213,4.63697256532568,-1.9378782880922,3.53617726514188,4.68991413198345,6.19772781306775,4.95191411730702,4.36464246433591,3.80642717700988,4.05493527914004
"FERMT2",2.59478738657447,4.23886327149576,1.9712216418545,3.28406988534516,3.65317469418748,3.76564082298086,3.68941099302623,3.69052884140146,2.59717358467203,3.53990323581025,1.6140030448649,3.60774456669198,3.84508854950412,3.66459661308986,2.25126462889425,3.53617726514188,3.98650195414996,4.05319824318173,3.35346444815542,5.85451935217793,4.36324117721599,2.65328936215566,1.84438565300257,4.13840492649147,4.3227213590322,5.57957239390295,3.18919200596365,3.3647124929766,5.07471949560121,1.72290313856045,4.66510847935065,5.43265881449642,0.401630466584741
"PTGS2",0.345964030342872,3.41291698330213,1.66038103524241,-0.118726938570751,3.34780736791062,3.89733724749631,1.96014098031077,1.79535136516656,-0.199255376063222,3.81157378292765,1.16414264884831,2.24214516084958,1.70531444108638,1.50639883152745,0.288063200325316,1.71413559385633,3.40340407648532,-1.51045706435753,-1.83135796444116,-1.2827897009804,-0.375197234747053,-3.04692104738749,-0.664288089679538,-0.968604803724466,0.669933835668961,0.971589535530062,-0.710755714843358,-0.182786075741673,-1.02620507034739,-1.68501351453148,1.55630678422498,0.723340120251171,2.50868217947054
"TBX21",-2.46593839757888,-1.9378782880922,-0.968604803724466,0.444667066841908,-1.7809089417538,-1.0862010350493,0.345964030342872,-2.72737954533701,-0.859875776090929,-2.82623293226329,0.888304895208487,-1.18114943910457,-0.0276749584428483,-0.150400988848548,1.02219023963407,-0.302226180444814,-3.17136841831198,0.808179083771471,-9.96578428466209,-0.118726938570751,-0.284545872884282,1.57579637532908,-0.783389931257558,-1.63935479753978,-9.96578428466209,-9.96578428466209,0.723340120251171,0.696884090855454,-9.96578428466209,-9.96578428466209,0.651683180632109,-0.968604803724466,-0.356605546520108
"NOTCH3",4.021568560577,6.99865812059322,5.17835611359927,6.54644692356894,5.55339122479359,5.99573323796111,6.59814185141006,5.71152243873549,5.34699233599603,5.46372053376471,2.33942247434663,5.5789688946823,6.33021776332662,6.70086968816093,4.18832179260413,5.9083565904789,5.76503077588917,4.65712548179812,1.82822536035888,6.57229852730048,3.84307936452527,1.96384399836247,0.888304895208487,2.75082085667328,3.26468654754262,5.68484678345171,2.63946371690372,3.76139166287834,5.01306021446117,-5.01158797427521,4.56504875003326,5.7029622279098,0.633198686374004
"CA12",6.61707804119556,7.15735704177256,5.06440865662594,4.73665898889205,6.683991138176,6.06438709860585,6.34129197705853,5.78033634871434,6.05790510432162,4.93644949305764,5.16192798055823,7.22024287972391,5.47641409275228,4.60175593432825,5.24416400861376,6.08536091655056,7.34979871459338,5.38994533188868,5.3926952220084,6.51870822682561,5.2843290465773,4.65540907727989,6.20126137822784,4.03659124666311,8.16932876467705,7.5095454214176,6.77966683286619,6.8205746917315,7.10025233461861,3.16365973836986,7.91540736412013,9.44387804289734,8.51223083779865
"NUAK1",1.31672502157875,2.42519072149345,1.01506932171765,1.16414264884831,2.57555437330874,2.35360559133812,2.72704913033868,2.625504294584,2.38432615868584,2.7614980445501,1.88401173758352,1.71413559385633,2.75510121893164,3.22203170248449,1.43882511317562,2.70951121443197,1.42814239097833,0.986228880227399,2.09457389798005,4.54046130236645,1.98950236086238,0.311503115468269,2.05693028838267,0.714575238851626,1.86036693013812,2.88576957376769,1.14469902515414,0.964213777946939,2.61376736814448,-4.608232280044,2.08440448293435,3.6300559390661,0.215367972203479
"ZNF532",4.69047296954889,7.35879183757578,5.94371039080621,6.57411664964554,6.34927680506198,6.0898159087473,6.0823832606495,6.15544567143464,5.40057208389158,5.76979818136491,3.30611638772946,7.16792989816685,6.78294580587869,6.2673672490831,6.24300256397762,6.56865539440196,6.90762377925258,2.2901294646757,2.24519139306431,5.78975533022612,3.88762274684317,3.48297731978792,1.11169907219742,2.27530509419877,3.30903062978875,4.79498763214995,3.30611638772946,3.42236757416767,4.73990209476688,-0.833927324053294,4.06099848768388,5.54569042590853,2.70066165415274
"ENO1",10.4131423656321,10.6414295206896,9.58227561062701,10.2012429966454,9.83331864604998,9.10543975291195,9.22359389841117,10.0402088839962,10.2019535806702,8.87510732830151,7.70204105292231,10.9904734564178,9.4250711019124,9.14593469249972,8.611176069419,9.33893912546833,7.36010964017223,11.3859761512592,10.9381321209149,10.4719606772091,9.51329531476077,11.1855698755056,10.5320841158121,8.33610928977787,11.1728968707511,10.144289875254,10.9394771055024,10.5648744669312,11.0266555336695,8.39318020552339,10.2003971905806,10.4006030355347,11.0236511019769
"TIPIN",2.00755433613827,3.83703496615413,1.75745001623129,2.41440618208775,1.74459168654238,1.06419306192749,1.73595535401226,0.642470537315822,1.8682916687728,2.45969390298324,2.06384804338205,3.10114578420201,3.08763256009541,2.58279683350304,2.05345893194152,1.57579637532908,2.66925358652116,2.01471235152137,2.70951121443197,1.05032755355842,1.32826202860941,4.06013387358579,0.190298791626594,0.986228880227399,3.16848158457264,4.53984121508755,2.48825791280799,1.60928217991657,1.70973175942069,2.0775848292956,1.38460245765075,2.38432615868584,2.5634022205888
"SEMA3A",0.455228571117139,3.55716498397718,-2.2446850959549,0.379620962055708,3.00916798887197,2.42250213510056,0.16478627814334,-1.31832585820717,-1.2827897009804,-0.413115187147815,1.07107616201096,2.98020813973469,0.687956494044482,1.07792657868507,3.20492321668599,0.0717626693000913,-3.04692104738749,-2.05289494843213,0.714575238851626,-0.199255376063222,1.13158948432814,0.0299828662157143,-1.99424073071132,-1.35475948735473,5.39681025427006,-0.215914857265243,-2.63486740654747,-0.913216233857933,-1.88363524330822,-1.46992925777492,-2.72737954533701,-0.968604803724466,1.05727696507325
"SEMA3C",2.65786862339084,5.38994533188868,1.3397075074486,2.87006875178241,2.65558080965278,4.35902913089513,5.0734346635022,2.22989550083389,3.63934794472206,6.84072757785149,3.44108503676099,2.90900499815204,2.88576957376769,4.31838915506352,3.77093473410557,4.66112250219943,5.02595897968697,1.71852602646226,4.12854086864087,4.60413064379144,3.14420956118307,-0.687334826441606,0.934327778315369,2.01471235152137,6.51461149390783,3.16043619766802,2.22063951287686,2.00396196615242,5.76715156793737,1.72290313856045,5.31907595476522,4.50912574443665,2.61847360308248
"FOSL2",5.43566192765593,7.05724446767214,5.92198371219906,6.12124339509233,7.13935693358463,6.84286572408485,7.21714345380096,6.93393845858409,6.59127548715585,6.53139705713515,5.31183003892385,7.30980373684379,6.36283805513665,6.09615641370495,7.44543703629456,7.44783538110161,5.77454988475763,4.70215882988446,5.22616168642658,5.1135754912905,4.37858098192497,4.29285535424002,4.47774207903144,2.3648525400612,5.91387075332386,5.13877351989242,3.53866231448749,3.91943543256537,4.73720001306433,0.623866861852698,4.90019057485693,4.86843984265891,4.72252067097555
"FSCN1",2.79306351844623,5.62032247868161,2.70066165415274,3.74211403157908,4.42364539658424,4.10358156367537,4.56077608432516,4.67700075734155,5.25855661217727,4.50341234465764,3.51361707062133,3.18602507451768,3.45430751994023,5.14653303748752,4.83192789672936,5.04400060341087,3.66345848188466,5.89992482509774,4.68094316504402,5.28950251862371,4.44433577076015,3.87292723365123,2.03245353722596,3.27067843671181,5.89241531350426,5.71454776496417,1.84438565300257,5.24720598552613,6.11126088968632,2.29895151646805,5.87260716819436,4.50785805397163,6.26474283721966
"ARHGAP15",3.2312787913429,3.89539957338743,3.49582305545168,5.0085854891193,3.12779833836582,3.77620929043742,4.97319796822031,4.27209786078493,4.03395152579817,3.14584046237516,4.24039066038533,4.03042436789951,4.44962740033535,5.06268299625346,4.94068358445782,4.39923946637219,3.00378211262842,2.76786663217663,1.55630678422498,4.41352638679689,4.35268791372766,3.77515592076381,3.98376888619273,2.71611294212415,2.03948937190185,3.6961051278772,4.05058876150885,3.89927232261827,2.5061449029796,3.54979236743387,3.66687018544739,3.13109555164169,2.22989550083389
"UNG",3.24656010189706,3.60418996147501,2.41440618208775,3.96726084851222,3.34354995273888,3.62889021902782,3.93555403851745,4.05580301346242,3.73129187415693,2.51878689625372,2.29601682253322,3.82079165850631,3.44373924602935,3.15558734129687,3.05848967787791,3.43041909747961,3.58388007347952,3.80333037765061,4.35198161045256,4.5223696719685,3.79919094423653,4.72306702220563,3.41832489907452,3.86898301674333,3.92324427918635,3.90217007742394,4.2979983955831,4.4666923693593,4.88757400961563,3.04281941113493,3.86106208522204,4.54293898970575,4.45028749141609
"ACACB",3.55102375624274,3.80951734320822,4.13512439516859,5.97202628745578,4.23809897022715,4.26235798398462,5.89217241919416,5.12808714555307,5.92364837880089,3.08423438389024,4.31476902107304,5.63983991234521,4.55832886769004,5.10898437318524,4.83748917550033,5.52108215413381,6.83959433388804,2.59239723519794,1.40653667020517,4.44698401167793,2.0775848292956,1.98950236086238,0.0717626693000913,2.67378253401974,0.311503115468269,1.66038103524241,2.88966822508196,0.12565110166152,2.2871767517316,-2.2446850959549,2.09119205151613,3.94026073406911,-2.05289494843213
"MCAM",4.20562710390717,6.51823612014979,5.64099682188447,6.06783229071102,6.24965391756201,6.42275440302701,6.25211663095107,5.55523331613478,5.79833570666087,5.49156452846375,1.67400860861723,5.89459952402274,6.1846968541305,6.8476336823956,3.82690435054434,5.88779331417498,5.6670689526629,7.29039675587755,4.5940110216367,7.8551861774012,5.12064224191952,5.46044770497316,3.34212801783086,4.85354660581543,5.00409684158288,8.33396482178994,5.05532582417327,6.44378896584535,7.00158834408636,1.45995613965412,7.46148763276671,7.11947030979088,0.517023672064581
"IL4R",3.67366948343465,4.72906326957774,3.66345848188466,5.69462950972053,4.9350353633219,5.06914360700634,5.38131798569319,4.98007101228515,5.33059425184778,4.26310954424379,4.31694219135877,4.81408893333443,4.78298510833843,5.08325592499714,5.82606538957353,5.2909772523811,3.55102375624274,4.63929005514716,4.2979983955831,5.16313640287667,4.74851490369621,5.07257747263839,4.28177242274433,2.94317119262738,4.56443914339827,5.50909406574708,3.79919094423653,4.33492575889042,3.97645529070188,1.15120939288489,4.73828145312163,5.34095386556556,4.70326684809559
"TYR",-3.17136841831198,-1.39213709716876,-2.93236128312464,-0.432454552356253,-2.17788172527066,-3.62593428177746,-0.664288089679538,-4.29335894269059,-3.62593428177746,-4.29335894269059,-9.96578428466209,-2.93236128312464,-3.8160371651574,-0.833927324053294,-1.88363524330822,-2.31473259348316,-3.8160371651574,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"FGFR1",3.39108029675679,6.89349569756808,3.65087941879937,4.40877978292586,5.16394145579279,5.24264061147542,6.0327841096168,5.30855746584804,3.7367131004402,4.96120657184079,3.50220328449924,6.0570386337976,4.99552974371853,5.27876537616561,5.51289055057882,4.40333590102322,6.85026186208932,3.97553847887585,4.61241147935572,6.05530413000034,5.04049795827222,3.21738583638005,2.07416287550701,1.70531444108638,4.89049533296045,3.86006890396232,3.59227762362047,3.72148203327172,4.74421492647062,1.00791308164326,4.22658559479312,6.96948437663978,1.59024270806259
"CST7",1.85638817681409,1.36232961017157,3.04456898088717,4.90790012884172,2.68504308947668,2.82598909619666,3.48555563347727,1.36793014143188,3.64973041026389,1.74889054264591,4.53175573283964,4.44896700709811,3.32639353165766,1.91494715047958,6.22979938972372,3.08253228949639,-1.0862010350493,4.76770775963824,1.65580975435545,4.01890118330868,3.80539564898017,6.49218968590529,4.78088748150546,1.23327453899093,1.5854433189362,0.964213777946939,6.1051961493335,6.64617706099015,-9.96578428466209,0.696884090855454,4.06875678516177,3.65202751295585,4.11445031902788
"LAMP3",1.45470232816369,0.956800118051576,1.02927618237063,1.91876784932515,1.8682916687728,1.19597745864259,1.78701447377343,1.07107616201096,1.55139296802745,-0.394031641158542,1.62807365419614,1.27560307933685,0.112366523072563,0.264236151043547,1.94897455427977,0.368489000645104,1.84839759952819,-1.0862010350493,-1.35475948735473,1.17696099208944,0.696884090855454,-0.284545872884282,3.14584046237516,-3.04692104738749,3.3828055677867,0.94185751900344,1.57094860517333,2.33370995434728,-0.997117491466879,-2.54793176977619,0.434027674663597,1.84438565300257,1.26963165094044
"FAP",0.0157829972409275,3.14094221737709,0.87263179113525,2.83814500331236,2.16059754588055,3.87292723365123,3.00018032561,2.57797256871381,2.35078010073486,4.99688583014582,1.8682916687728,1.40108430150501,3.48168643294366,3.02697706628104,2.59478738657447,2.61847360308248,0.252173413202027,3.84909854455578,1.62339868237726,5.68764862356812,3.41967371652588,3.56815374340723,-0.338250400189295,1.82007682109751,3.22974171998411,5.35864241064499,1.70531444108638,3.09440499380133,4.01622886523004,-0.199255376063222,3.68493091787604,5.42193016443821,-9.96578428466209
"SYNJ2",1.27560307933685,2.34227027440455,1.8682916687728,2.24823120674876,2.55360625668587,2.75723664714994,3.18919200596365,2.46492960112985,1.64200835725712,2.43855900692367,1.36232961017157,2.2901294646757,2.42787430679269,2.83207985267166,2.18301003676225,2.92428995151822,2.16703672211749,1.02927618237063,0.537047519404657,2.64408700251674,1.64200835725712,2.56827537178828,-1.39213709716876,-0.394031641158542,-0.199255376063222,1.73161772284062,-0.968604803724466,0.16478627814334,1.32250505751888,0.444667066841908,1.202260983562,1.78701447377343,-0.859875776090929
"ADCY2",4.38894720089362,-2.38835545662634,2.36765063062196,2.02892271059601,1.60928217991657,-0.512513650651464,0.986228880227399,-0.808437349299244,2.05693028838267,-1.46992925777492,-1.83135796444116,-3.45798964446339,0.190298791626594,0.774839759827326,1.80364035689067,4.20640879824841,-2.93236128312464,0.614474282837701,1.04334450487717,1.64200835725712,-3.8160371651574,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.17788172527066,1.48594198341242,-9.96578428466209,-9.96578428466209,1.64662350847658,-3.62593428177746,2.46231412717042,2.04299446361841,-1.9378782880922
"EDN1",2.80549883497892,4.81665090133419,4.8895222156318,4.81203607817551,3.17807719720577,1.77441810410581,4.55832886769004,3.63703054796503,4.95238016429417,-0.554273296650016,-1.46992925777492,5.57201044770249,5.28654852093759,4.87779332037437,1.16414264884831,2.49082681491283,1.56608449051547,4.03659124666311,-0.134477040860036,4.82481875891563,1.43882511317562,1.68302266506368,1.85239842028655,3.38142182027903,1.80364035689067,4.62883190829318,3.99376492356857,3.3647124929766,5.52578700777161,0.0579700686373299,2.46492960112985,3.52243244833388,-9.96578428466209
