"","Pat02","Pat03","Pat04","Pat06","Pat08","Pat118","Pat119","Pat123","Pat126","Pat14","Pat15","Pat16","Pat19","Pat20","Pat25","Pat27","Pat28","Pat29","Pat33","Pat36","Pat37","Pat38","Pat39","Pat40","Pat41","Pat43","Pat44","Pat45","Pat46","Pat47","Pat49","Pat50","Pat79","Pat80","Pat81","Pat83","Pat85","Pat86","Pat88","Pat90","Pat91","Pat98"
"CDH11",7.94040757116681,5.46372053376471,4.04185624261982,5.50147099238001,2.67151983744411,6.63068212459982,0.880489626687819,-0.45205668870965,5.08580703533898,4.99688583014582,1.25761413004954,0.687956494044482,6.4905861745634,4.21730827838519,1.47040671081933,6.35475186810143,-1.31832585820717,3.92324427918635,2.84217431759439,2.02892271059601,2.87401000554047,4.52925874802542,6.48125049780441,5.97179643450292,5.18273201874913,8.42999667164748,1.66038103524241,1.66493787744175,4.67361295481991,3.66231945210744,3.40612845656202,4.01890118330868,4.53735819732237,5.16031517466557,3.84408430677884,3.17008529198643,6.61236724412948,0.476122419880152,1.42814239097833,3.49582305545168,4.00189229569359,3.53368792789948
"CDH13",4.18832179260413,5.22500493921829,1.9712216418545,0.669933835668961,1.32826202860941,2.63482556778462,-0.0276749584428483,-1.18114943910457,2.03948937190185,5.76317252198227,1.50131174924366,-2.17788172527066,2.8641366092102,2.55114683733661,0.546956178141411,3.39108029675679,0.0157829972409275,1.07107616201096,1.2147465226824,-0.302226180444814,1.25761413004954,2.74437640712083,3.3647124929766,3.14584046237516,0.880489626687819,3.35769274848834,-0.215914857265243,0.537047519404657,6.46403106667605,0.506906554580693,0.506906554580693,1.13158948432814,1.38460245765075,1.34539637539127,1.02219023963407,1.05727696507325,3.79399989430343,2.16059754588055,-0.215914857265243,5.03038022381062,3.71160503183932,1.36232961017157
"IRF8",6.35704169295783,3.95800743316478,3.17807719720577,7.28744459049827,4.49831470217932,6.13506281390549,3.249597036059,2.37323058358799,4.45028749141609,5.48867567078865,-0.267079617891743,2.2603268134703,5.71399817731505,4.05232894028673,2.2603268134703,5.17795764509956,4.60353733277761,5.99844375534508,4.42566070941087,0.774839759827326,3.77726189156459,6.00204987502335,5.70185397562977,3.76881950017942,-9.96578428466209,5.79937229310836,0.227741075839128,-1.59509687785487,4.35902913089513,2.79098050474205,6.29720976201179,3.12944788695725,3.19392940637054,4.81869720505783,2.65786862339084,4.61300115280499,6.83100315308681,3.49326304228613,4.80017513563879,3.94401506587589,4.06099848768388,3.65889695712685
"PCTP",2.05693028838267,1.5854433189362,2.54374332276106,1.72726701073491,1.99675027884918,2.35924002552933,1.75317662732212,0.766383141001298,1.4756037446846,2.16059754588055,0.614474282837701,1.98221784631558,2.43589524132036,2.24214516084958,1.28747229511907,2.3648525400612,2.45969390298324,1.89180800103544,1.74027998267288,1.04334450487717,1.54646235816709,2.60430858952597,2.27530509419877,2.32221660504549,-9.96578428466209,2.13126021466086,1.96014098031077,2.12465899041952,2.35924002552933,2.67378253401974,1.98950236086238,2.23909248294191,3.00916798887197,1.15120939288489,1.82822536035888,1.9712216418545,2.3648525400612,2.67378253401974,2.27232185276999,1.59024270806259,1.54646235816709,2.52130205560918
"PTRH2",3.0977793259229,3.4700161775327,3.8798037721273,3.64627788378955,3.74211403157908,3.01274743504729,3.10450440529959,2.625504294584,3.43975609871484,3.86601776143616,4.01801096049819,3.42102127410647,3.17648235397361,4.00459127697631,3.55716498397718,3.62772355630785,3.95242676071363,3.54361960839827,3.81054592947801,3.7867009012221,3.53866231448749,4.09178444720043,4.03395152579817,4.10442053499518,2.38708677001591,3.1588217222971,3.74534491164144,4.51165778850881,3.62187604894739,3.92893876078869,3.75926238045967,3.85509271580275,3.62421789678064,4.20327947639702,3.19550508918433,4.03483196952188,3.35205225634249,4.0427318769274,4.04098007652894,3.49965457781943,3.37587351985015,3.95893545007629
"GNAL",-0.597277823154395,3.50220328449924,-2.63486740654747,1.6140030448649,-2.17788172527066,2.2603268134703,-1.63935479753978,-2.93236128312464,0.506906554580693,2.16382072649042,-3.62593428177746,-2.72737954533701,2.38984210897583,0.412510571249805,-0.687334826441606,5.63549322010572,-0.533242384273829,1.16414264884831,3.17488574575301,-2.63486740654747,-0.45205668870965,1.37350901551801,3.50474749649957,0.537047519404657,-9.96578428466209,2.24214516084958,3.33927993667514,-4.0350469470992,2.60430858952597,3.76776071909499,1.29924465779607,-0.710755714843358,0.476122419880152,2.72704913033868,-1.68501351453148,3.61835613412171,-0.710755714843358,-0.833927324053294,2.65786862339084,1.4494293141032,1.03632749181776,-1.31832585820717
"PIK3R5",6.42426708495039,3.02165738827403,2.75082085667328,5.25289246167452,3.16848158457264,2.62784026504398,0.517023672064581,0.16478627814334,1.62807365419614,3.05502207606218,-1.88363524330822,0.911499848861108,4.98189830747373,2.01827808502435,1.76171078436334,5.17755906651351,2.81578034258224,3.5802661060564,1.4756037446846,1.50639883152745,1.87617311443746,4.66397075204048,5.41889830058292,2.87794052163707,3.82893617264046,4.87828393285305,-1.39213709716876,-1.18114943910457,3.63818971164694,2.25126462889425,4.84954897230363,1.84839759952819,2.32221660504549,3.68605224160798,1.90342396588874,3.41967371652588,5.67471486348554,2.75296262523898,4.26761070240877,2.44121786326211,3.50855542157028,2.9783787011927
"SLC16A3",7.74127146775035,2.86809407991528,5.57806317223957,4.26085368788786,3.88567197237125,2.54621538477936,0.832687516439532,0.368489000645104,4.34560927217331,6.04179054861726,3.67140660940647,0.29983076182237,5.45387968907239,3.70387589557646,0.816394909169121,5.707386743205,4.67304754681734,3.16204886834889,3.53244164668783,2.04997920270779,6.1723474956099,5.55400551661735,4.01712018803171,5.11274182853529,4.07647358435655,4.4243174803758,-0.968604803724466,5.09765293079622,5.90113238429581,5.6392611094886,4.25557626494291,4.86001922694698,5.3926952220084,6.65579544637589,3.97737152027725,2.625504294584,6.89058044950559,2.58760502005953,3.76032741449659,2.22989550083389,3.68941099302623,4.23886327149576
"PMAIP1",-3.8160371651574,0.334568275666133,1.01506932171765,1.4756037446846,-0.533242384273829,-1.11716134423275,-1.7809089417538,-0.886299500835272,2.46231412717042,-0.997117491466879,-0.808437349299244,-1.24810786159569,0.16478627814334,-1.73216460790239,-2.11403524324603,1.54646235816709,1.40653667020517,-0.413115187147815,-0.103146927103293,0.345964030342872,2.79098050474205,2.74222184423398,-4.29335894269059,0.323081789503733,-9.96578428466209,0.12565110166152,-1.24810786159569,-0.267079617891743,0.465713319595964,1.3790663992809,0.651683180632109,0.669933835668961,-2.54793176977619,1.13815914522947,-2.11403524324603,-0.182786075741673,1.18966644665005,0.401630466584741,1.81188199621867,1.23939804156656,0.151858816727005,-1.31832585820717
"IGFBP4",7.1474186417104,4.64909806528735,2.30188025283903,5.11815204532148,2.73357127092638,5.00409684158288,0.0717626693000913,0.732052073300289,3.3647124929766,5.72685845799587,1.61870851231379,-0.886299500835272,5.90907702546336,2.8116765280077,1.84036251865844,4.83192789672936,-0.554273296650016,2.91284144514327,2.17024556472346,2.84016106714085,3.13602728516192,4.17799749690241,5.36075053557755,3.81874832548166,3.74642026577657,6.07405580855624,0.832687516439532,1.47040671081933,3.81465295677914,3.37030379942634,3.58748501048987,1.69198075060328,2.34227027440455,3.04281941113493,3.28702895733093,2.25429168632222,4.43502845744535,2.62316453565259,-0.0276749584428483,2.33084518962342,4.06099848768388,2.00036062868352
"PFKL",6.31362679489787,5.20988221122127,6.57275327273615,5.497963576638,5.95095825006333,3.86700685721115,3.54361960839827,3.80333037765061,5.35723528069911,6.16472595009339,6.63750881584307,3.99467022922132,5.69212028028422,4.91030093988782,4.95424284818598,5.99414974788647,5.41923548916036,5.68652854040719,5.76131187147633,5.16112180298374,6.57184363848135,5.90209770444416,4.80172775636644,5.79807644363302,6.15928606904214,4.8304074563713,4.53984121508755,6.99628704913394,5.29906145144627,6.21219966897768,5.44164946495288,5.21260824595942,6.58482724172071,6.38043508985065,4.98463491802693,6.22305565095923,6.03322475501077,5.60291409349617,5.5598282804432,5.46796414156951,5.2720605254061,6.15645729394888
"COL6A1",10.1868830592181,8.76914690325698,6.45353404072634,8.44638444536823,6.83631550877212,7.20056516544571,3.20492321668599,4.7192382114634,6.56225769075449,7.4794650189081,5.79053747660979,2.94504579663449,8.82540722649135,5.29245048019377,5.5567665975792,8.01452825424494,3.75926238045967,5.97936231275076,5.67697255849982,5.681758461436,7.57516859866534,7.81999382595182,8.7385010216135,8.15810977025677,7.83346571177975,9.03317794282741,6.30452929441515,7.14701153486799,7.86938409360008,5.42763969225869,5.45091429832205,5.84701975094245,6.32860312734332,6.90618109611383,6.20341652630771,6.61546043910065,8.27198118451786,6.65794005914405,5.32124265193735,7.13227864939651,7.40659619171216,6.36598991894032
"COL6A2",10.9342076018053,9.26294282560523,7.11385674377685,9.05745297994232,6.99719077400529,7.84279659834483,3.8043633828794,4.67812825928701,7.243564362973,9.01128596856158,5.87063597007262,3.69387719902599,9.305311657739,6.07790522171978,5.20441464002744,8.41413976226718,3.59227762362047,6.41516711058913,5.73419476394034,5.95212385708218,7.51349864122676,8.09202239483974,9.35275190537686,8.48099614146175,8.46177000340958,9.55001755922258,6.95013009702548,7.63416486845664,8.45516691194939,6.3056240283455,6.32212645181876,5.61562228095169,6.61148225465828,7.43622015105916,7.4317984390539,7.03122976034716,8.95492619922143,6.39233459761749,4.15145296108506,6.26755452451834,7.92469969587959,6.56622151811123
"SIK1",3.121181218448,4.84302909903249,1.3790663992809,2.36204901208824,-0.199255376063222,-0.284545872884282,-1.2827897009804,-0.471928835421265,-1.02620507034739,2.92808602012301,2.21754093986252,-1.2827897009804,1.23327453899093,1.63737839487229,1.65122394298988,2.20194745644116,0.864730922314751,1.5854433189362,1.66493787744175,0.401630466584741,2.57797256871381,1.11835972595306,0.669933835668961,1.53156860881496,3.70165994392217,2.87990177131498,-0.575615328461903,3.74964152725378,0.864730922314751,2.06729452146853,2.05693028838267,1.00072116724365,3.45956276677073,0.956800118051576,-0.783389931257558,2.38432615868584,3.88371855654118,0.227741075839128,1.35670725293538,0.334568275666133,3.7160031605131,0.537047519404657
"EMP3",7.71397756370489,6.70543886319114,8.17503051120369,7.48438790597195,6.91768236727387,6.50622426045202,7.56102821758367,7.67455245547832,9.03202092393753,4.98554596920235,7.52865726543027,5.87359175818388,7.55221566271033,5.92293518544315,5.32268531103198,8.49992957690951,6.97889346530367,7.47647080007474,8.10077270489602,6.78071691528166,6.8109700077636,8.78447453720235,6.75970180227358,8.15097085917043,6.09805314404827,6.77400950757142,7.52396177807927,7.48712453688219,6.0334450272478,8.49697757428062,6.5709334303308,8.58950509082438,7.03387446140182,8.8385768040302,7.18329792752081,6.00609601449727,6.82159542744699,7.39695578000377,7.0796021146966,7.70991781803411,6.99255318853723,6.62674574982014
"TM4SF5",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.57346686188333,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.29335894269059,-9.96578428466209
"RPS11",10.173066203612,10.5018083307129,10.9386173418992,10.7800648055972,9.92074139277713,10.7703095757006,10.5925233772894,10.8917009357076,11.1956988531791,10.4503359549528,10.4522216748408,9.42477725732939,10.8780056840667,10.4692256343162,10.310750228734,10.8718367195654,10.6329597652805,10.6171010054386,11.4826168953614,11.4242455613676,10.3579708971603,10.6198265596041,10.9102911946708,10.156514176648,11.0144327096564,10.8592249386226,11.3762182007572,10.9609438665994,11.1101903040019,10.5872065123243,10.632141865076,10.4702429844727,10.0187996700198,11.47762724436,10.5179163768508,10.8837361185415,10.4658938818604,11.1002556203733,10.1897022704704,11.5559028897399,10.969221735291,10.3216925106039
"RCN3",5.24720598552613,1.93772102576179,1.07107616201096,2.69175747504129,1.48594198341242,2.07073278582443,-2.38835545662634,-1.59509687785487,1.00791308164326,2.47014636704151,-0.413115187147815,-2.63486740654747,3.23281422682296,0.0989584800881688,1.05032755355842,3.05328514466902,-0.533242384273829,1.41196851036013,0.496717987935177,2.07073278582443,2.64177721169212,2.1861835863061,5.11440867259106,2.24519139306431,-9.96578428466209,3.45693753623852,-0.808437349299244,3.30465705618596,2.81578034258224,0.455228571117139,1.11169907219742,-0.134477040860036,1.22094900446678,1.73161772284062,2.7992945749546,0.444667066841908,3.50855542157028,0.252173413202027,0.486456955768731,1.78701447377343,1.89180800103544,1.32250505751888
"HSPG2",9.90385323250277,7.98174421881222,7.73938233722592,7.47030095182566,7.55773938605335,7.34465986505962,6.14447470811398,5.65538045323019,6.85762027627561,8.6897219815643,7.00978383855359,6.07062546400355,8.3689909161637,6.15443333906959,6.63082771019783,7.98499371309815,6.62966261384767,7.50811960632573,7.12444187511034,6.5298365600269,7.12206180442504,7.21917820294672,9.42072028839074,7.9332244327641,7.87689138476765,8.91384981541735,7.7926016093307,6.96267625949826,8.06490978980134,7.85798721362728,7.02902213328631,7.26473345575934,7.69272707741934,6.94931314246004,7.19476670213636,6.42275440302701,9.11585258141628,6.84248863434942,6.58783001109913,7.35571227561756,8.49145630063152,7.32967078353869
"KIF2C",1.50131174924366,1.64200835725712,3.91943543256537,2.01827808502435,2.64869551958324,2.61847360308248,1.89569039046369,1.43882511317562,3.80229663223458,3.88567197237125,3.22048474218091,1.17696099208944,3.52243244833388,3.85409541516792,1.65122394298988,3.38832732379875,3.21583388373373,3.121181218448,3.75499436450498,3.31339098483339,4.36953627852947,3.43975609871484,-0.833927324053294,3.36331127390677,5.07257747263839,1.96014098031077,3.65889695712685,3.30173395713938,4.19069386653688,3.79919094423653,2.34511246413563,2.4332265482899,2.7992945749546,4.74744111030744,-0.641603738043346,0.311503115468269,3.8340032438822,3.12614690155444,2.9412941496344,2.68054940871888,4.06099848768388,3.37726259663846
"CD53",7.62044711914565,3.00737492992765,4.60531653431967,6.23918797696425,4.2638607131876,4.87975477003701,2.63250088948452,2.38156025476946,4.37996745557057,4.68935507786467,0.476122419880152,3.02520601886874,6.10393818610178,4.14086043889786,3.49965457781943,5.75518135455822,5.11232481643825,5.56684559029408,3.41291698330213,1.87617311443746,4.25255190443931,6.29427151929173,6.08025259457882,4.1962135853854,4.45949719419427,6.5630208115226,-0.232768962976124,0.455228571117139,5.52453387960362,4.00369217745769,6.11417959569655,2.9728764251071,3.16204886834889,4.90982109719036,3.11286690866318,4.95517328905592,7.04287411731773,4.24267871601541,5.58679476166625,3.72257531541019,4.8364796271292,4.29653082509808
"PROK1",-9.96578428466209,-6.50635266602479,-9.96578428466209,-9.96578428466209,-6.50635266602479,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.01158797427521,-9.96578428466209,-4.608232280044,-9.96578428466209,-9.96578428466209,-6.50635266602479,-5.57346686188333,-9.96578428466209,-9.96578428466209,-5.01158797427521,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.50635266602479,-5.01158797427521,-4.608232280044,-4.608232280044,-9.96578428466209,-4.608232280044,-9.96578428466209,-5.57346686188333,-9.96578428466209
"CELSR2",0.808179083771471,4.36813973900714,5.96742225603685,2.75082085667328,3.04806176806926,1.80364035689067,3.27366507485719,3.75712995077443,4.21963320643597,0.0440443327060212,3.63587045217971,1.86036693013812,4.7777353116322,4.15307569905593,4.57113069083472,3.2127249609901,3.1844389980157,3.70276834520663,4.3944455450874,2.38432615868584,2.66698377006666,2.77631458511622,1.51146803927587,4.69326391493855,4.57779134459035,0.633198686374004,3.87095647309494,4.00279251726335,2.58038671760526,4.4867787201702,4.00189229569359,3.52994584978325,4.93739147672917,3.12779833836582,3.20804897901997,3.23893967935749,1.65580975435545,1.94148196386898,3.55471162900982,2.7593689192509,4.06531380270103,3.68043688716979
